"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00168067","RUSTON LA TECH, LA US","1960-05-15","0.00","0.0","0.0","79","63","69"
"USC00168067","RUSTON LA TECH, LA US","1960-05-16","0.00","0.0","0.0","83","61","72"
"USC00168067","RUSTON LA TECH, LA US","1960-05-17","0.00","0.0","0.0","84","61","70"
"USC00168067","RUSTON LA TECH, LA US","1960-05-18","0.02","0.0","0.0","88","68","75"
"USC00168067","RUSTON LA TECH, LA US","1960-05-19","0.00","0.0","0.0","86","72","78"
"USC00168067","RUSTON LA TECH, LA US","1960-05-20","0.00","0.0","0.0","89","71","78"
"USC00168067","RUSTON LA TECH, LA US","1960-05-21","0.25","0.0","0.0","84","49","68"
"USC00168067","RUSTON LA TECH, LA US","1960-05-22","0.00","0.0","0.0","85","57","70"
"USC00168067","RUSTON LA TECH, LA US","1960-05-23","0.00","0.0","0.0","88","62","70"
"USC00168067","RUSTON LA TECH, LA US","1960-05-24","0.00","0.0","0.0","90","60","72"
"USC00168067","RUSTON LA TECH, LA US","1960-05-25","0.00","0.0","0.0","88","65","74"
"USC00168067","RUSTON LA TECH, LA US","1960-05-26","0.18","0.0","0.0","88","60","67"
"USC00168067","RUSTON LA TECH, LA US","1960-05-27","0.00","0.0","0.0","85","57","77"
"USC00168067","RUSTON LA TECH, LA US","1960-05-28","0.00","0.0","0.0","90","60","77"
"USC00168067","RUSTON LA TECH, LA US","1960-05-29","0.00","0.0","0.0","92","58","74"
"USC00168067","RUSTON LA TECH, LA US","1960-05-30","0.00","0.0","0.0","90","61","77"
"USC00168067","RUSTON LA TECH, LA US","1960-05-31","0.00","0.0","0.0","92","64","77"
"USC00168067","RUSTON LA TECH, LA US","1960-06-01","0.02","0.0","0.0","91","65","73"
"USC00168067","RUSTON LA TECH, LA US","1960-06-02","0.07","0.0","0.0","90","65","76"
"USC00168067","RUSTON LA TECH, LA US","1960-06-03","0.00","0.0","0.0","90","61","80"
"USC00168067","RUSTON LA TECH, LA US","1960-06-04","0.17","0.0","0.0","96","65","80"
"USC00168067","RUSTON LA TECH, LA US","1960-06-05","0.00","0.0","0.0","95","63","84"
"USC00168067","RUSTON LA TECH, LA US","1960-06-06","0.00","0.0","0.0","95","65","82"
